"Año","Estado","Fondo","Mdp","Población","Percápita"
1998,"Tamaulipas","Apoyos para la educaciónn superior",29.7," 2,671,744.0","   11.1"
1998,"Tamaulipas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",387.2," 2,671,744.0","  144.9"
1998,"Tamaulipas","Apoyos alimentarios",69.9," 2,671,744.0","   26.2"
1998,"Tamaulipas","Fondo de aportaciones para los servicios de salud",1039.7," 2,671,744.0","  389.1"
1998,"Tamaulipas","Fondo de aportaciones para la infraestructura social",480.6," 2,671,744.0","  179.9"
1998,"Tamaulipas","Fondo de aportaciones múltiples",199.4," 2,671,744.0","   74.6"
1998,"Tamaulipas","Total",8194.2," 2,671,744.0","3,067.0"
1998,"Tamaulipas","Fondo de aportaciones para la educación básica y formal",6087.2," 2,671,744.0","2,278.4"
1998,"Tamaulipas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 2,671,744.0","    0.0"
1998,"Tamaulipas","Fondo de aportaciones para la educación tecnológica y de adultos",0," 2,671,744.0","    0.0"
1998,"Tamaulipas","Fondo para la infraestructura social estatal",48.6," 2,671,744.0","   18.2"
1998,"Tlaxcala","Fondo de aportaciones para la educación tecnológica y de adultos",0,"   973,084.0","    0.0"
1998,"Tlaxcala","Apoyos para la educaciónn superior",8.3,"   973,084.0","    8.5"
1998,"Tlaxcala","Total",3212,"   973,084.0","3,300.8"
1998,"Tlaxcala","Fondo de aportaciones para la infraestructura social",327.3,"   973,084.0","  336.3"
1998,"Tlaxcala","Fondo de aportaciones para la educación básica y formal",2237.5,"   973,084.0","2,299.4"
1998,"Tlaxcala","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",135.5,"   973,084.0","  139.3"
1998,"Tlaxcala","Apoyos alimentarios",74.7,"   973,084.0","   76.8"
1998,"Tlaxcala","Apoyos para infraestructura educativa",56.9,"   973,084.0","   58.4"
1998,"Tlaxcala","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0,"   973,084.0","    0.0"
1998,"Tlaxcala","Fondo para la infraestructura social estatal",22.8,"   973,084.0","   23.5"
1998,"Tlaxcala","Fondo de aportaciones múltiples",139.9,"   973,084.0","  143.7"
1998,"Tlaxcala","Fondo para la infraestructura social municipal",304.4,"   973,084.0","  312.9"
1998,"Tlaxcala","Fondo de aportaciones para los servicios de salud",371.9,"   973,084.0","  382.2"
1998,"Tlaxcala","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   973,084.0","    0.0"
1998,"Baja California Sur","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",57.5,"   439,911.0","  130.7"
1998,"Baja California Sur","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   439,911.0","    0.0"
1998,"Baja California Sur","Fondo de aportaciones para la infraestructura social",209.8,"   439,911.0","  476.9"
1998,"Baja California Sur","Fondo para la infraestructura social estatal",3.3,"   439,911.0","    7.5"
1998,"Baja California Sur","Fondo de aportaciones para la educación tecnológica y de adultos",0,"   439,911.0","    0.0"
1998,"Baja California Sur","Apoyos alimentarios",25.7,"   439,911.0","   58.5"
1998,"Baja California Sur","Total",2329.8,"   439,911.0","5,296.1"
1998,"Baja California Sur","Apoyos para la educaciónn superior",9.8,"   439,911.0","   22.2"
1998,"Baja California Sur","Fondo para la infraestructura social municipal",206.5,"   439,911.0","  469.4"
1998,"Baja California Sur","Fondo de aportaciones para los servicios de salud",444.7,"   439,911.0","1,010.9"
1998,"Baja California Sur","Fondo de aportaciones para la educación básica y formal",1548.1,"   439,911.0","3,519.1"
1998,"Baja California Sur","Apoyos para infraestructura educativa",34.2,"   439,911.0","   77.8"
1998,"Baja California Sur","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0,"   439,911.0","    0.0"
1998,"Baja California Sur","Fondo de aportaciones múltiples",69.7,"   439,911.0","  158.5"
1998,"Veracruz de Ignacio de la Llave","Total",18452.5," 7,173,835.0","2,572.2"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación tecnológica y de adultos",0," 7,173,835.0","    0.0"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la educación básica y formal",13575.8," 7,173,835.0","1,892.4"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 7,173,835.0","    0.0"
1998,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social municipal",1726.4," 7,173,835.0","  240.6"
1998,"Veracruz de Ignacio de la Llave","Apoyos para la educaciónn superior",15.6," 7,173,835.0","    2.2"
1998,"Veracruz de Ignacio de la Llave","Apoyos alimentarios",161.2," 7,173,835.0","   22.5"
1998,"Veracruz de Ignacio de la Llave","Fondo para la infraestructura social estatal",307.1," 7,173,835.0","   42.8"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la infraestructura social",2033.5," 7,173,835.0","  283.5"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 7,173,835.0","    0.0"
1998,"Veracruz de Ignacio de la Llave","Apoyos para infraestructura educativa",283.7," 7,173,835.0","   39.5"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para los servicios de salud",1350.1," 7,173,835.0","  188.2"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",1032.6," 7,173,835.0","  143.9"
1998,"Veracruz de Ignacio de la Llave","Fondo de aportaciones múltiples",460.5," 7,173,835.0","   64.2"
1998,"Yucatán","Fondo de aportaciones para la infraestructura social",616.8," 1,668,680.0","  369.6"
1998,"Yucatán","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,668,680.0","    0.0"
1998,"Yucatán","Apoyos alimentarios",79.7," 1,668,680.0","   47.8"
1998,"Yucatán","Apoyos para la educaciónn superior",9.3," 1,668,680.0","    5.6"
1998,"Yucatán","Fondo de aportaciones múltiples",174.9," 1,668,680.0","  104.8"
1998,"Yucatán","Total",4810.5," 1,668,680.0","2,882.8"
1998,"Yucatán","Fondo para la infraestructura social municipal",545.6," 1,668,680.0","  326.9"
1998,"Yucatán","Apoyos para infraestructura educativa",85.9," 1,668,680.0","   51.5"
1998,"Yucatán","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",238.6," 1,668,680.0","  143.0"
1998,"Yucatán","Fondo para la infraestructura social estatal",71.2," 1,668,680.0","   42.7"
1998,"Yucatán","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 1,668,680.0","    0.0"
1998,"Yucatán","Fondo de aportaciones para la educación básica y formal",3150.8," 1,668,680.0","1,888.2"
1998,"Yucatán","Fondo de aportaciones para los servicios de salud",629.4," 1,668,680.0","  377.2"
1998,"Yucatán","Fondo de aportaciones para la educación tecnológica y de adultos",0," 1,668,680.0","    0.0"
1998,"Zacatecas","Fondo de aportaciones para la educación básica y formal",3565.8," 1,425,943.0","2,500.7"
1998,"Zacatecas","Fondo para la infraestructura social municipal",444.5," 1,425,943.0","  311.7"
1998,"Zacatecas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 1,425,943.0","    0.0"
1998,"Zacatecas","Fondo de aportaciones para la infraestructura social",495.4," 1,425,943.0","  347.4"
1998,"Zacatecas","Fondo para la infraestructura social estatal",50.8," 1,425,943.0","   35.7"
1998,"Zacatecas","Fondo de aportaciones múltiples",130.7," 1,425,943.0","   91.7"
1998,"Zacatecas","Fondo de aportaciones para la educación tecnológica y de adultos",0," 1,425,943.0","    0.0"
1998,"Zacatecas","Total",4820.1," 1,425,943.0","3,380.3"
1998,"Zacatecas","Apoyos para la educaciónn superior",6.4," 1,425,943.0","    4.5"
1998,"Zacatecas","Apoyos alimentarios",55.6," 1,425,943.0","   39.0"
1998,"Zacatecas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",204.8," 1,425,943.0","  143.6"
1998,"Zacatecas","Fondo de aportaciones para los servicios de salud",423.3," 1,425,943.0","  296.9"
1998,"Zacatecas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 1,425,943.0","    0.0"
1998,"Zacatecas","Apoyos para infraestructura educativa",68.7," 1,425,943.0","   48.2"
1998,"Campeche","Fondo para la infraestructura social municipal",335.4,"   673,672.0","  497.8"
1998,"Campeche","Apoyos para la educaciónn superior",25.7,"   673,672.0","   38.2"
1998,"Campeche","Fondo de aportaciones para la educación básica y formal",2128.7,"   673,672.0","3,159.9"
1998,"Campeche","Fondo de aportaciones para la infraestructura social",364.4,"   673,672.0","  540.9"
1998,"Campeche","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0,"   673,672.0","    0.0"
1998,"Campeche","Fondo de aportaciones para la educación tecnológica y de adultos",0,"   673,672.0","    0.0"
1998,"Campeche","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   673,672.0","    0.0"
1998,"Campeche","Fondo de aportaciones múltiples",123.3,"   673,672.0","  183.0"
1998,"Campeche","Apoyos alimentarios",11.6,"   673,672.0","   17.3"
1998,"Campeche","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",98.6,"   673,672.0","  146.3"
1998,"Campeche","Total",3153.5,"   673,672.0","4,681.0"
1998,"Campeche","Fondo de aportaciones para los servicios de salud",438.5,"   673,672.0","  650.9"
1998,"Campeche","Fondo para la infraestructura social estatal",29.1,"   673,672.0","   43.1"
1998,"Campeche","Apoyos para infraestructura educativa",85.9,"   673,672.0","  127.5"
1998,"Coahuila de Zaragoza","Total",6317.5," 2,315,412.0","2,728.5"
1998,"Coahuila de Zaragoza","Fondo de aportaciones múltiples",153.6," 2,315,412.0","   66.3"
1998,"Coahuila de Zaragoza","Apoyos para infraestructura educativa",96.5," 2,315,412.0","   41.7"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,315,412.0","    0.0"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 2,315,412.0","    0.0"
1998,"Coahuila de Zaragoza","Apoyos para la educaciónn superior",29.1," 2,315,412.0","   12.5"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",333.1," 2,315,412.0","  143.8"
1998,"Coahuila de Zaragoza","Fondo para la infraestructura social estatal",25.3," 2,315,412.0","   10.9"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para la educación básica y formal",4890.2," 2,315,412.0","2,112.0"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para los servicios de salud",598.9," 2,315,412.0","  258.7"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para la educación tecnológica y de adultos",0," 2,315,412.0","    0.0"
1998,"Coahuila de Zaragoza","Fondo para la infraestructura social municipal",316.5," 2,315,412.0","  136.7"
1998,"Coahuila de Zaragoza","Fondo de aportaciones para la infraestructura social",341.8," 2,315,412.0","  147.6"
1998,"Coahuila de Zaragoza","Apoyos alimentarios",28," 2,315,412.0","   12.1"
1998,"Colima","Fondo para la infraestructura social municipal",219.1,"   538,560.0","  406.9"
1998,"Colima","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0,"   538,560.0","    0.0"
1998,"Colima","Apoyos para infraestructura educativa",44,"   538,560.0","   81.7"
1998,"Colima","Apoyos alimentarios",17,"   538,560.0","   31.6"
1998,"Colima","Fondo para la infraestructura social estatal",5.8,"   538,560.0","   10.8"
1998,"Colima","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",74.7,"   538,560.0","  138.7"
1998,"Colima","Fondo de aportaciones para la educación tecnológica y de adultos",0,"   538,560.0","    0.0"
1998,"Colima","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0,"   538,560.0","    0.0"
1998,"Colima","Fondo de aportaciones para la educación básica y formal",1423.4,"   538,560.0","2,642.9"
1998,"Colima","Fondo de aportaciones múltiples",80.9,"   538,560.0","  150.3"
1998,"Colima","Fondo de aportaciones para la infraestructura social",225,"   538,560.0","  417.7"
1998,"Colima","Total",2198.3,"   538,560.0","4,081.7"
1998,"Colima","Fondo de aportaciones para los servicios de salud",394.3,"   538,560.0","  732.1"
1998,"Colima","Apoyos para la educaciónn superior",19.9,"   538,560.0","   37.0"
1998,"Chiapas","Apoyos alimentarios",154.6," 3,994,325.0","   38.7"
1998,"Chiapas","Fondo de aportaciones para la educación básica y formal",9081.1," 3,994,325.0","2,273.5"
1998,"Chiapas","Fondo de aportaciones para la educación tecnológica y de adultos",0," 3,994,325.0","    0.0"
1998,"Chiapas","Apoyos para la educaciónn superior",18.1," 3,994,325.0","    4.5"
1998,"Chiapas","Fondo de aportaciones para la infraestructura social",1667.8," 3,994,325.0","  417.6"
1998,"Chiapas","Fondo para la infraestructura social estatal",246.3," 3,994,325.0","   61.7"
1998,"Chiapas","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",549.3," 3,994,325.0","  137.5"
1998,"Chiapas","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 3,994,325.0","    0.0"
1998,"Chiapas","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 3,994,325.0","    0.0"
1998,"Chiapas","Fondo de aportaciones múltiples",341.6," 3,994,325.0","   85.5"
1998,"Chiapas","Total",13086.5," 3,994,325.0","3,276.3"
1998,"Chiapas","Fondo para la infraestructura social municipal",1421.5," 3,994,325.0","  355.9"
1998,"Chiapas","Fondo de aportaciones para los servicios de salud",1446.6," 3,994,325.0","  362.2"
1998,"Chiapas","Apoyos para infraestructura educativa",168.9," 3,994,325.0","   42.3"
1998,"Chihuahua","Fondo de aportaciones para el fortaleciomiento de los municipios y de las demarcaciones territoriales del distrito federal",428.1," 2,868,346.0","  149.3"
1998,"Chihuahua","Apoyos para infraestructura educativa",97.5," 2,868,346.0","   34.0"
1998,"Chihuahua","Fondo de aportaciones para el fortalecimiento de las Entidades Federativas",0," 2,868,346.0","    0.0"
1998,"Chihuahua","Fondo para la infraestructura social municipal",414," 2,868,346.0","  144.3"
1998,"Chihuahua","Fondo de aportaciones para la infraestructura social",458.8," 2,868,346.0","  160.0"
1998,"Chihuahua","Fondo de aportaciones múltiples",216," 2,868,346.0","   75.3"
1998,"Chihuahua","Fondo de aportaciones para los servicios de salud",752.3," 2,868,346.0","  262.3"
1998,"Chihuahua","Fondo de aportaciones para la educación tecnológica y de adultos",0," 2,868,346.0","    0.0"
1998,"Chihuahua","Fondo para la infraestructura social estatal",44.8," 2,868,346.0","   15.6"
1998,"Chihuahua","Apoyos alimentarios",50," 2,868,346.0","   17.4"
1998,"Chihuahua","Total",7101.1," 2,868,346.0","2,475.7"
1998,"Chihuahua","Apoyos para la educaciónn superior",68.5," 2,868,346.0","   23.9"
1998,"Chihuahua","Fondo de aportaciones para la educación básica y formal",5245.9," 2,868,346.0","1,828.9"
1998,"Chihuahua","Fondo de aportaciones para la seguridad pública de los Estados y del Distrito Federal",0," 2,868,346.0","    0.0"
1998,"Distrito Federal","Fondo de aportaciones múltiples",1139.1," 8,912,913.0","  127.8"
1998,"Distrito Federal","Fondo para la infraestructura social municipal",0," 8,912,913.0","    0.0"
